"ID","control_rep1","control_rep2","control_rep3","exper_rep1","exper_rep2","exper_rep3","padj","log2FoldChange","pvalue","foldChange","log10padj"
"Pkp1",6.97578226997839,3.96782594013641,4.98444519007355,21.0492550975392,22.9711640459326,19.941424115368,0.00100525029507257,2.00598403479885,0.000212441743353991,4.01662572378914,2.99772579074595
"Hhipl2",18.9342661613699,8.92760836530692,14.9533355702206,29.0680189442209,30.9611341488656,29.9121361730519,0.0242977318943626,1.07129432411716,0.00885724247880965,2.10131773398398,1.61443426433319
"D330041H03Rik",12.9550242156742,8.92760836530692,9.96889038014709,77.1806020243106,74.9059697149975,26.9209225557468,8.03684369723125e-08,2.49060461245127,4.52084796528115e-09,5.62013432581307,7.09491447786972
"Rmrp",16.9411855128047,17.8552167306138,9.96889038014709,18.0422186550336,38.9511042517987,40.8799194365043,0.0222439138201025,1.12857901732751,0.00799017849249077,2.1864328143233,1.65278879618489
"AK172204",11.9584838913915,19.839129700682,6.97822326610297,15.035182212528,36.9536117260654,33.9004209961255,0.0367546506102665,1.14702506056598,0.0144936049569347,2.21456763713737,1.4346877012984
"Dok1",24.9135081070657,15.8713037605456,22.9284478743383,47.1102375992545,48.938566880465,36.8916346134307,0.00643595371814348,1.0613167788806,0.00184863061027162,2.08683535235243,2.19138708763503
"Efcab4a",32.8858307013267,29.7586945510231,38.8786724825737,57.1336924076065,83.8946860807972,66.8037707864827,0.00111054051797137,1.03382168865302,0.00023814833509924,2.0474407297183,2.95446559163116
"Ly6d",154.463750263807,118.042821719058,134.580020131986,308.722408097242,331.583759271722,377.889986986223,5.72864475243519e-14,1.32275033571782,4.9507638545701e-16,2.50142524089142,13.2419481086006
"Pdlim2",20.9273468099352,24.7989121258526,21.9315588363236,35.0820918292321,61.9222682977313,47.8594178768831,0.00425536287920565,1.09839920308625,0.00112577396730643,2.14116979047503,2.37106339921821
"Uap1l1",130.546782481024,88.2841271680351,120.62357359978,199.466750686205,289.636416231324,270.206296763236,4.65621202008281e-08,1.16168559685448,2.42475300480854e-09,2.23718660411489,7.33196725235826
"Acyp2",45.8408549170009,33.7265204911595,34.8911163305148,54.1266559651009,88.8884173951303,89.7364085191558,0.00124980424358847,1.02423053882649,0.000273947921074783,2.03387432832027,2.90315800506153
"Spc25",88.6920888611538,91.2599966231374,98.6920147634562,165.387004337808,206.740476413393,196.423027536374,3.18757841839516e-07,1.02894518825197,2.20748903758087e-08,2.04053179189849,6.49653912224195
"Cyp4f18",7.97232259426102,4.95978242517051,10.9657794181618,29.0680189442209,27.9648953602657,21.9355665269048,0.00138640620994238,1.72482659485483,0.000308975175114374,3.30540395476091,2.85810950501307
"Akr1b8",35.8754516741746,20.8310861857161,25.9191149883824,47.1102375992545,70.910984663531,63.8125571691775,0.00115235476282398,1.13831624358457,0.00024871916439892,2.20123968496216,2.93841379884836
"Car2",66.768201726936,43.6460853415005,40.8724505586031,73.1712201009698,107.864596389596,135.601683984502,0.00043494015325275,1.06578982364273,8.06275695541002e-05,2.0933155809276,3.36157049683885
